,dialogue_id,turn_id,n_clusters_user,n_clusters_system,n_clusters_final
1565,214,1,,3.0,3
1566,214,3,,2.0,2
1567,214,5,,4.0,4
1568,215,1,,9.0,9
1569,215,3,,9.0,9
1570,215,5,,2.0,2
1571,215,7,,10.0,10
1572,215,9,,10.0,10
1573,215,11,,10.0,10
1574,215,13,,6.0,6
1575,215,15,,10.0,10
1576,215,17,,8.0,8
1577,215,19,,4.0,4
1578,216,1,,0.0,0
1579,216,3,,0.0,0
1580,216,5,,0.0,0
1581,216,7,,5.0,5
1582,216,9,,5.0,5
1583,216,11,,2.0,2
1584,216,13,,1.0,1
1585,216,15,,1.0,1
1586,217,1,,5.0,5
1587,217,3,,10.0,10
1588,217,5,,5.0,5
1589,217,7,,2.0,2
1590,217,9,,1.0,1
1591,217,11,,6.0,6
1592,218,1,,0.0,0
1593,218,3,,3.0,3
1594,218,5,,0.0,0
1595,218,7,,7.0,7
1596,218,9,,9.0,9
1597,218,11,,9.0,9
1598,218,13,,6.0,6
1599,219,1,,3.0,3
1600,219,3,,0.0,0
1601,219,5,,2.0,2
1602,219,7,,8.0,8
1603,219,9,,10.0,10
1604,219,11,,7.0,7
1605,219,13,,3.0,3
1606,219,15,,4.0,4
1607,220,1,,5.0,5
1608,220,3,,10.0,10
1609,220,5,,7.0,7
1610,220,7,,2.0,2
1611,220,9,,2.0,2
1612,220,11,,2.0,2
1613,220,13,,3.0,3
1614,220,15,,6.0,6
1615,220,17,,7.0,7
1616,220,19,,1.0,1
1617,220,21,,4.0,4
1618,221,1,,9.0,9
1619,221,3,,9.0,9
1620,221,5,,9.0,9
1621,221,7,,10.0,10
1622,221,9,,8.0,8
1623,221,11,,5.0,5
1624,221,13,,6.0,6
1625,221,15,,10.0,10
1626,221,17,,3.0,3
1627,221,19,,2.0,2
1628,221,21,,4.0,4
1629,222,1,,9.0,9
1630,222,3,,6.0,6
1631,222,5,,2.0,2
1632,222,7,,8.0,8
1633,222,9,,3.0,3
1634,222,11,,0.0,0
1635,222,13,,2.0,2
1636,222,15,,4.0,4
1637,223,1,,5.0,5
1638,223,3,,3.0,3
1639,223,5,,2.0,2
1640,223,7,,0.0,0
1641,223,9,,0.0,0
1642,223,11,,0.0,0
1643,223,13,,1.0,1
1644,223,15,,4.0,4
1645,224,1,,5.0,5
1646,224,3,,5.0,5
1647,224,5,,7.0,7
1648,224,7,,2.0,2
1649,224,9,,7.0,7
1650,224,11,,3.0,3
1651,224,13,,2.0,2
1652,224,15,,2.0,2
1653,224,17,,4.0,4
1654,225,1,,5.0,5
1655,225,3,,2.0,2
1656,225,5,,10.0,10
1657,225,7,,10.0,10
1658,225,9,,4.0,4
1659,226,1,,1.0,1
1660,226,3,,0.0,0
1661,226,5,,2.0,2
1662,226,7,,8.0,8
1663,226,9,,4.0,4
1664,227,1,,6.0,6
1665,227,3,,6.0,6
1666,227,5,,3.0,3
1667,227,7,,0.0,0
1668,227,9,,0.0,0
1669,227,11,,6.0,6
1670,228,1,,5.0,5
1671,228,3,,5.0,5
1672,228,5,,8.0,8
1673,228,7,,2.0,2
1674,228,9,,7.0,7
1675,228,11,,9.0,9
1676,228,13,,2.0,2
1677,229,1,,5.0,5
1678,229,3,,10.0,10
1679,229,5,,10.0,10
1680,229,7,,5.0,5
1681,229,9,,5.0,5
1682,229,11,,3.0,3
1683,229,13,,3.0,3
1684,229,15,,0.0,0
1685,229,17,,4.0,4
1686,230,1,,3.0,3
1687,230,3,,3.0,3
1688,230,5,,0.0,0
1689,230,7,,0.0,0
1690,230,9,,2.0,2
1691,230,11,,9.0,9
1692,230,13,,7.0,7
1693,230,15,,2.0,2
1694,230,17,,1.0,1
1695,231,1,,5.0,5
1696,231,3,,2.0,2
1697,231,5,,10.0,10
1698,231,7,,8.0,8
1699,231,9,,3.0,3
1700,231,11,,8.0,8
1701,231,13,,6.0,6
1702,232,1,,5.0,5
1703,232,3,,10.0,10
1704,232,5,,2.0,2
1705,232,7,,0.0,0
1706,232,9,,0.0,0
1707,232,11,,2.0,2
1708,232,13,,4.0,4
1709,232,15,,4.0,4
1710,232,17,,4.0,4
1711,233,1,,3.0,3
1712,233,3,,3.0,3
1713,233,5,,0.0,0
1714,233,7,,2.0,2
1715,233,9,,10.0,10
1716,233,11,,7.0,7
1717,233,13,,7.0,7
1718,233,15,,9.0,9
1719,233,17,,8.0,8
1720,233,19,,4.0,4
1721,234,1,,5.0,5
1722,234,3,,5.0,5
1723,234,5,,7.0,7
1724,234,7,,2.0,2
1725,234,9,,7.0,7
1726,234,11,,8.0,8
1727,234,13,,4.0,4
1728,235,1,,7.0,7
1729,235,3,,2.0,2
1730,235,5,,9.0,9
1731,235,7,,9.0,9
1732,235,9,,9.0,9
1733,235,11,,8.0,8
1734,235,13,,6.0,6
1735,236,1,,0.0,0
1736,236,3,,0.0,0
1737,236,5,,0.0,0
1738,236,7,,0.0,0
1739,236,9,,5.0,5
1740,236,11,,5.0,5
1741,236,13,,3.0,3
1742,236,15,,2.0,2
1743,236,17,,4.0,4
1744,237,1,,10.0,10
1745,237,3,,8.0,8
1746,237,5,,7.0,7
1747,237,7,,5.0,5
1748,237,9,,8.0,8
1749,237,11,,6.0,6
1750,238,1,,9.0,9
1751,238,3,,9.0,9
1752,238,5,,3.0,3
1753,238,7,,3.0,3
1754,238,9,,9.0,9
1755,238,11,,1.0,1
1756,238,13,,4.0,4
1757,239,1,,10.0,10
1758,239,3,,6.0,6
1759,239,5,,8.0,8
1760,239,7,,5.0,5
1761,239,9,,7.0,7
1762,239,11,,5.0,5
1763,239,13,,2.0,2
1764,239,15,,3.0,3
1765,239,17,,8.0,8
1766,239,19,,4.0,4
1767,239,21,,4.0,4
1768,240,1,,5.0,5
1769,240,3,,5.0,5
1770,240,5,,2.0,2
1771,240,7,,10.0,10
1772,240,9,,10.0,10
1773,240,11,,8.0,8
1774,240,13,,4.0,4
1775,241,1,,10.0,10
1776,241,3,,8.0,8
1777,241,5,,8.0,8
1778,241,7,,7.0,7
1779,241,9,,2.0,2
1780,241,11,,8.0,8
1781,241,13,,4.0,4
1782,241,15,,4.0,4
1783,242,1,,8.0,8
1784,242,3,,8.0,8
1785,242,5,,10.0,10
1786,242,7,,6.0,6
1787,242,9,,8.0,8
1788,242,11,,4.0,4
1789,242,13,,4.0,4
1790,243,1,,9.0,9
1791,243,3,,9.0,9
1792,243,5,,8.0,8
1793,243,7,,0.0,0
1794,243,9,,0.0,0
1795,243,11,,2.0,2
1796,243,13,,6.0,6
1797,244,1,,3.0,3
1798,244,3,,2.0,2
1799,244,5,,4.0,4
1800,245,1,,7.0,7
1801,245,3,,8.0,8
1802,245,5,,3.0,3
1803,245,7,,0.0,0
1804,245,9,,0.0,0
1805,245,11,,2.0,2
1806,245,13,,4.0,4
1807,246,1,,7.0,7
1808,246,3,,9.0,9
1809,246,5,,9.0,9
1810,246,7,,2.0,2
1811,246,9,,0.0,0
1812,246,11,,2.0,2
1813,246,13,,4.0,4
1814,247,1,,3.0,3
1815,247,3,,0.0,0
1816,247,5,,0.0,0
1817,247,7,,2.0,2
1818,247,9,,10.0,10
1819,247,11,,10.0,10
1820,247,13,,9.0,9
1821,247,15,,9.0,9
1822,247,17,,2.0,2
1823,247,19,,3.0,3
1824,247,21,,1.0,1
1825,248,1,,5.0,5
1826,248,3,,5.0,5
1827,248,5,,8.0,8
1828,248,7,,8.0,8
1829,248,9,,3.0,3
1830,248,11,,9.0,9
1831,248,13,,9.0,9
1832,248,15,,9.0,9
1833,248,17,,10.0,10
1834,248,19,,8.0,8
1835,248,21,,4.0,4
1836,249,1,,5.0,5
1837,249,3,,5.0,5
1838,249,5,,5.0,5
1839,249,7,,8.0,8
1840,249,9,,0.0,0
1841,249,11,,0.0,0
1842,249,13,,2.0,2
1843,249,15,,4.0,4
1844,250,1,,7.0,7
1845,250,3,,5.0,5
1846,250,5,,3.0,3
1847,250,7,,2.0,2
1848,250,9,,9.0,9
1849,250,11,,8.0,8
1850,250,13,,2.0,2
1851,250,15,,4.0,4
1852,251,1,,3.0,3
1853,251,3,,8.0,8
1854,251,5,,4.0,4
1855,252,1,,8.0,8
1856,252,3,,3.0,3
1857,252,5,,7.0,7
1858,252,7,,9.0,9
1859,252,9,,2.0,2
1860,252,11,,4.0,4
1861,253,1,,6.0,6
1862,253,3,,0.0,0
1863,253,5,,0.0,0
1864,253,7,,0.0,0
1865,253,9,,6.0,6
1866,253,11,,8.0,8
1867,253,13,,6.0,6
1868,253,15,,8.0,8
1869,253,17,,1.0,1
1870,253,19,,4.0,4
1871,254,1,,0.0,0
1872,254,3,,0.0,0
1873,254,5,,2.0,2
1874,254,7,,10.0,10
1875,254,9,,10.0,10
1876,254,11,,6.0,6
1877,255,1,,10.0,10
1878,255,3,,9.0,9
1879,255,5,,9.0,9
1880,255,7,,7.0,7
1881,255,9,,3.0,3
1882,255,11,,6.0,6
1883,256,1,,5.0,5
1884,256,3,,5.0,5
1885,256,5,,5.0,5
1886,256,7,,5.0,5
1887,256,9,,8.0,8
1888,256,11,,0.0,0
1889,256,13,,7.0,7
1890,256,15,,4.0,4
1891,257,1,,7.0,7
1892,257,3,,8.0,8
1893,257,5,,3.0,3
1894,257,7,,3.0,3
1895,257,9,,0.0,0
1896,257,11,,0.0,0
1897,257,13,,4.0,4
1898,258,1,,0.0,0
1899,258,3,,3.0,3
1900,258,5,,3.0,3
1901,258,7,,0.0,0
1902,258,9,,0.0,0
1903,258,11,,6.0,6
1904,258,13,,6.0,6
1905,259,1,,7.0,7
1906,259,3,,5.0,5
1907,259,5,,2.0,2
1908,259,7,,9.0,9
1909,259,9,,7.0,7
1910,259,11,,9.0,9
1911,259,13,,7.0,7
1912,259,15,,8.0,8
1913,259,17,,2.0,2
1914,259,19,,4.0,4
1915,260,1,,10.0,10
1916,260,3,,9.0,9
1917,260,5,,8.0,8
1918,260,7,,10.0,10
1919,260,9,,8.0,8
1920,260,11,,4.0,4
1921,261,1,,10.0,10
1922,261,3,,8.0,8
1923,261,5,,2.0,2
1924,261,7,,0.0,0
1925,261,9,,0.0,0
1926,261,11,,0.0,0
1927,261,13,,1.0,1
1928,262,1,,5.0,5
1929,262,3,,5.0,5
1930,262,5,,10.0,10
1931,262,7,,8.0,8
1932,262,9,,0.0,0
1933,262,11,,8.0,8
1934,262,13,,4.0,4
1935,263,1,,3.0,3
1936,263,3,,1.0,1
1937,263,5,,2.0,2
1938,263,7,,4.0,4
1939,264,1,,5.0,5
1940,264,3,,8.0,8
1941,264,5,,4.0,4
1942,265,1,,9.0,9
1943,265,3,,9.0,9
1944,265,5,,9.0,9
1945,265,7,,9.0,9
1946,265,9,,9.0,9
1947,265,11,,0.0,0
1948,265,13,,3.0,3
1949,265,15,,0.0,0
1950,265,17,,2.0,2
1951,265,19,,4.0,4
1952,266,1,,10.0,10
1953,266,3,,3.0,3
1954,266,5,,2.0,2
1955,266,7,,10.0,10
1956,266,9,,2.0,2
1957,266,11,,2.0,2
1958,266,13,,8.0,8
1959,266,15,,6.0,6
1960,267,1,,9.0,9
1961,267,3,,9.0,9
1962,267,5,,3.0,3
1963,267,7,,2.0,2
1964,267,9,,8.0,8
1965,267,11,,8.0,8
1966,267,13,,8.0,8
1967,267,15,,1.0,1
1968,267,17,,4.0,4
1969,268,1,,5.0,5
1970,268,3,,5.0,5
1971,268,5,,8.0,8
1972,268,7,,3.0,3
1973,268,9,,0.0,0
1974,268,11,,2.0,2
1975,268,13,,2.0,2
1976,268,15,,2.0,2
1977,268,17,,4.0,4
1978,269,1,,10.0,10
1979,269,3,,2.0,2
1980,269,5,,0.0,0
1981,269,7,,0.0,0
1982,269,9,,0.0,0
1983,269,11,,7.0,7
1984,269,13,,1.0,1
1985,269,15,,0.0,0
1986,269,17,,1.0,1
1987,269,19,,1.0,1
1988,269,21,,1.0,1
1989,270,1,,5.0,5
1990,270,3,,5.0,5
1991,270,5,,5.0,5
1992,270,7,,2.0,2
1993,270,9,,9.0,9
1994,270,11,,10.0,10
1995,270,13,,9.0,9
1996,270,15,,9.0,9
1997,270,17,,2.0,2
1998,270,19,,4.0,4
1999,271,1,,9.0,9
2000,271,3,,2.0,2
2001,271,5,,4.0,4
2002,272,1,,5.0,5
2003,272,3,,8.0,8
2004,272,5,,3.0,3
2005,272,7,,0.0,0
2006,272,9,,0.0,0
2007,272,11,,2.0,2
2008,272,13,,2.0,2
2009,272,15,,4.0,4
2010,273,1,,10.0,10
2011,273,3,,8.0,8
2012,273,5,,3.0,3
2013,273,7,,3.0,3
2014,273,9,,0.0,0
2015,273,11,,0.0,0
2016,273,13,,1.0,1
2017,274,1,,6.0,6
2018,274,3,,10.0,10
2019,274,5,,3.0,3
2020,274,7,,0.0,0
2021,274,9,,0.0,0
2022,274,11,,5.0,5
2023,274,13,,1.0,1
2024,274,15,,4.0,4
2025,275,1,,3.0,3
2026,275,3,,0.0,0
2027,275,5,,2.0,2
2028,275,7,,9.0,9
2029,275,9,,9.0,9
2030,275,11,,1.0,1
2031,275,13,,4.0,4
2032,276,1,,3.0,3
2033,276,3,,3.0,3
2034,276,5,,0.0,0
2035,276,7,,0.0,0
2036,276,9,,7.0,7
2037,276,11,,8.0,8
2038,276,13,,3.0,3
2039,276,15,,6.0,6
2040,277,1,,3.0,3
2041,277,3,,3.0,3
2042,277,5,,2.0,2
2043,277,7,,5.0,5
2044,277,9,,5.0,5
2045,277,11,,5.0,5
2046,277,13,,2.0,2
2047,277,15,,1.0,1
2048,277,17,,4.0,4
2049,278,1,,3.0,3
2050,278,3,,2.0,2
2051,278,5,,8.0,8
2052,279,1,,3.0,3
2053,279,3,,0.0,0
2054,279,5,,0.0,0
2055,279,7,,2.0,2
2056,279,9,,5.0,5
2057,279,11,,5.0,5
2058,279,13,,5.0,5
2059,279,15,,8.0,8
2060,279,17,,4.0,4
2061,280,1,,3.0,3
2062,280,3,,3.0,3
2063,280,5,,0.0,0
2064,280,7,,2.0,2
2065,280,9,,2.0,2
2066,280,11,,4.0,4
2067,281,1,,10.0,10
2068,281,3,,2.0,2
2069,281,5,,5.0,5
2070,281,7,,9.0,9
2071,281,9,,7.0,7
2072,281,11,,9.0,9
2073,281,13,,1.0,1
2074,281,15,,10.0,10
2075,281,17,,1.0,1
2076,281,19,,4.0,4
2077,282,1,,5.0,5
2078,282,3,,5.0,5
2079,282,5,,10.0,10
2080,282,7,,2.0,2
2081,282,9,,10.0,10
2082,282,11,,8.0,8
2083,282,13,,4.0,4
2084,283,1,,3.0,3
2085,283,3,,0.0,0
2086,283,5,,2.0,2
2087,283,7,,5.0,5
2088,283,9,,5.0,5
2089,283,11,,5.0,5
2090,283,13,,3.0,3
2091,283,15,,5.0,5
2092,283,17,,1.0,1
2093,283,19,,3.0,3
2094,283,21,,2.0,2
2095,283,23,,4.0,4
2096,284,1,,7.0,7
2097,284,3,,9.0,9
2098,284,5,,9.0,9
2099,284,7,,8.0,8
2100,284,9,,5.0,5
2101,284,11,,2.0,2
2102,284,13,,8.0,8
2103,284,15,,1.0,1
2104,285,1,,10.0,10
2105,285,3,,8.0,8
2106,285,5,,8.0,8
2107,285,7,,3.0,3
2108,285,9,,0.0,0
2109,285,11,,2.0,2
2110,285,13,,4.0,4
2111,285,15,,4.0,4
2112,286,1,,5.0,5
2113,286,3,,5.0,5
2114,286,5,,5.0,5
2115,286,7,,10.0,10
2116,286,9,,5.0,5
2117,286,11,,0.0,0
2118,286,13,,0.0,0
2119,286,15,,0.0,0
2120,286,17,,4.0,4
2121,287,1,,9.0,9
2122,287,3,,9.0,9
2123,287,5,,7.0,7
2124,287,7,,2.0,2
2125,287,9,,10.0,10
2126,287,11,,10.0,10
2127,287,13,,8.0,8
2128,287,15,,1.0,1
2129,288,1,,5.0,5
2130,288,3,,10.0,10
2131,288,5,,10.0,10
2132,288,7,,10.0,10
2133,288,9,,10.0,10
2134,288,11,,8.0,8
2135,288,13,,5.0,5
2136,288,15,,2.0,2
2137,288,17,,3.0,3
2138,288,19,,8.0,8
2139,288,21,,4.0,4
2140,289,1,,10.0,10
2141,289,3,,8.0,8
2142,289,5,,7.0,7
2143,289,7,,8.0,8
2144,289,9,,4.0,4
2145,290,1,,0.0,0
2146,290,3,,0.0,0
2147,290,5,,2.0,2
2148,290,7,,5.0,5
2149,290,9,,5.0,5
2150,290,11,,8.0,8
2151,290,13,,6.0,6
2152,291,1,,8.0,8
2153,291,3,,8.0,8
2154,291,5,,3.0,3
2155,291,7,,0.0,0
2156,291,9,,7.0,7
2157,291,11,,2.0,2
2158,291,13,,3.0,3
2159,291,15,,7.0,7
2160,292,1,,10.0,10
2161,292,3,,2.0,2
2162,292,5,,4.0,4
2163,293,1,,8.0,8
2164,293,3,,8.0,8
2165,293,5,,6.0,6
2166,293,7,,7.0,7
2167,293,9,,2.0,2
2168,293,11,,4.0,4
2169,294,1,,0.0,0
2170,294,3,,0.0,0
2171,294,5,,7.0,7
2172,294,7,,2.0,2
2173,294,9,,5.0,5
2174,294,11,,5.0,5
2175,294,13,,3.0,3
2176,294,15,,2.0,2
2177,294,17,,1.0,1
2178,295,1,,3.0,3
2179,295,3,,0.0,0
2180,295,5,,0.0,0
2181,295,7,,10.0,10
2182,295,9,,10.0,10
2183,295,11,,8.0,8
2184,295,13,,4.0,4
2185,296,1,,10.0,10
2186,296,3,,10.0,10
2187,296,5,,5.0,5
2188,296,7,,5.0,5
2189,296,9,,8.0,8
2190,296,11,,1.0,1
2191,296,13,,8.0,8
2192,296,15,,4.0,4
2193,297,1,,3.0,3
2194,297,3,,0.0,0
2195,297,5,,0.0,0
2196,297,7,,4.0,4
2197,298,1,,10.0,10
2198,298,3,,9.0,9
2199,298,5,,9.0,9
2200,298,7,,9.0,9
2201,298,9,,10.0,10
2202,298,11,,6.0,6
2203,298,13,,10.0,10
2204,298,15,,6.0,6
2205,298,17,,1.0,1
2206,299,1,,9.0,9
2207,299,3,,2.0,2
2208,299,5,,2.0,2
2209,299,7,,4.0,4
2210,300,1,,3.0,3
2211,300,3,,3.0,3
2212,300,5,,0.0,0
2213,300,7,,7.0,7
2214,300,9,,2.0,2
2215,300,11,,10.0,10
2216,300,13,,10.0,10
2217,300,15,,6.0,6
2218,300,17,,8.0,8
2219,300,19,,4.0,4
2220,301,1,,10.0,10
2221,301,3,,8.0,8
2222,301,5,,5.0,5
2223,301,7,,8.0,8
2224,301,9,,4.0,4
2225,302,1,,3.0,3
2226,302,3,,0.0,0
2227,302,5,,2.0,2
2228,302,7,,5.0,5
2229,302,9,,2.0,2
2230,302,11,,7.0,7
2231,302,13,,1.0,1
2232,302,15,,1.0,1
2233,302,17,,4.0,4
2234,303,1,,3.0,3
2235,303,3,,3.0,3
2236,303,5,,2.0,2
2237,304,1,,9.0,9
2238,304,3,,9.0,9
2239,304,5,,10.0,10
2240,304,7,,2.0,2
2241,304,9,,0.0,0
2242,304,11,,0.0,0
2243,304,13,,0.0,0
2244,304,15,,7.0,7
2245,304,17,,2.0,2
2246,304,19,,4.0,4
2247,305,1,,5.0,5
2248,305,3,,5.0,5
2249,305,5,,7.0,7
2250,305,7,,10.0,10
2251,305,9,,7.0,7
2252,305,11,,2.0,2
2253,305,13,,0.0,0
2254,305,15,,0.0,0
2255,305,17,,2.0,2
2256,305,19,,4.0,4
2257,306,1,,9.0,9
2258,306,3,,9.0,9
2259,306,5,,9.0,9
2260,306,7,,10.0,10
2261,306,9,,9.0,9
2262,306,11,,10.0,10
2263,306,13,,8.0,8
2264,306,15,,5.0,5
2265,306,17,,8.0,8
2266,306,19,,8.0,8
2267,306,21,,7.0,7
2268,306,23,,4.0,4
2269,307,1,,3.0,3
2270,307,3,,0.0,0
2271,307,5,,0.0,0
2272,307,7,,4.0,4
2273,307,9,,2.0,2
2274,307,11,,4.0,4
2275,308,1,,5.0,5
2276,308,3,,6.0,6
2277,308,5,,2.0,2
2278,308,7,,3.0,3
2279,308,9,,2.0,2
2280,308,11,,8.0,8
2281,309,1,,3.0,3
2282,309,3,,0.0,0
2283,309,5,,0.0,0
2284,309,7,,2.0,2
2285,309,9,,9.0,9
2286,309,11,,9.0,9
2287,309,13,,8.0,8
2288,309,15,,4.0,4
2289,310,1,,10.0,10
2290,310,3,,8.0,8
2291,310,5,,5.0,5
2292,310,7,,5.0,5
2293,310,9,,8.0,8
2294,310,11,,3.0,3
2295,310,13,,2.0,2
2296,310,15,,3.0,3
2297,310,17,,4.0,4
2298,311,1,,3.0,3
2299,311,3,,8.0,8
2300,311,5,,4.0,4
2301,312,1,,10.0,10
2302,312,3,,8.0,8
2303,312,5,,5.0,5
2304,312,7,,8.0,8
2305,312,9,,1.0,1
2306,313,1,,9.0,9
2307,313,3,,9.0,9
2308,313,5,,9.0,9
2309,313,7,,5.0,5
2310,313,9,,3.0,3
2311,313,11,,2.0,2
2312,313,13,,0.0,0
2313,313,15,,8.0,8
2314,313,17,,4.0,4
2315,314,1,,3.0,3
2316,314,3,,0.0,0
2317,314,5,,0.0,0
2318,314,7,,10.0,10
2319,314,9,,9.0,9
2320,314,11,,9.0,9
2321,314,13,,9.0,9
2322,314,15,,9.0,9
2323,314,17,,9.0,9
2324,314,19,,6.0,6
2325,315,1,,10.0,10
2326,315,3,,8.0,8
2327,315,5,,5.0,5
2328,315,7,,10.0,10
2329,315,9,,8.0,8
2330,315,11,,4.0,4
2331,316,1,,10.0,10
2332,316,3,,10.0,10
2333,316,5,,5.0,5
2334,316,7,,5.0,5
2335,316,9,,2.0,2
2336,316,11,,10.0,10
2337,316,13,,10.0,10
2338,316,15,,2.0,2
2339,316,17,,4.0,4
2340,317,1,,3.0,3
2341,317,3,,3.0,3
2342,317,5,,0.0,0
2343,317,7,,7.0,7
2344,317,9,,10.0,10
2345,317,11,,9.0,9
2346,317,13,,2.0,2
2347,317,15,,6.0,6
2348,318,1,,3.0,3
2349,318,3,,0.0,0
2350,318,5,,2.0,2
2351,318,7,,10.0,10
2352,318,9,,10.0,10
2353,318,11,,4.0,4
2354,319,1,,0.0,0
2355,319,3,,0.0,0
2356,319,5,,2.0,2
2357,319,7,,6.0,6
2358,320,1,,5.0,5
2359,320,3,,7.0,7
2360,320,5,,2.0,2
2361,320,7,,4.0,4
2362,321,1,,6.0,6
2363,321,3,,8.0,8
2364,321,5,,7.0,7
2365,321,7,,10.0,10
2366,321,9,,1.0,1
2367,321,11,,4.0,4
2368,322,1,,5.0,5
2369,322,3,,8.0,8
2370,322,5,,3.0,3
2371,322,7,,3.0,3
2372,322,9,,2.0,2
2373,322,11,,0.0,0
2374,322,13,,2.0,2
2375,322,15,,4.0,4
2376,323,1,,5.0,5
2377,323,3,,7.0,7
2378,323,5,,5.0,5
2379,323,7,,5.0,5
2380,323,9,,2.0,2
2381,323,11,,6.0,6
2382,323,13,,10.0,10
2383,323,15,,1.0,1
2384,323,17,,2.0,2
2385,323,19,,8.0,8
2386,323,21,,4.0,4
2387,324,1,,10.0,10
2388,324,3,,8.0,8
2389,324,5,,3.0,3
2390,324,7,,0.0,0
2391,324,9,,0.0,0
2392,324,11,,7.0,7
2393,324,13,,4.0,4
2394,325,1,,3.0,3
2395,325,3,,3.0,3
2396,325,5,,2.0,2
2397,325,7,,4.0,4
2398,326,1,,5.0,5
2399,326,3,,5.0,5
2400,326,5,,8.0,8
2401,326,7,,5.0,5
2402,326,9,,6.0,6
2403,327,1,,8.0,8
2404,327,3,,9.0,9
2405,327,5,,5.0,5
2406,327,7,,5.0,5
2407,327,9,,8.0,8
2408,328,1,,9.0,9
2409,328,3,,7.0,7
2410,328,5,,8.0,8
2411,328,7,,5.0,5
2412,328,9,,8.0,8
2413,328,11,,10.0,10
2414,328,13,,8.0,8
2415,328,15,,4.0,4
2416,329,1,,3.0,3
2417,329,3,,2.0,2
2418,329,5,,1.0,1
2419,329,7,,4.0,4
2420,330,1,,10.0,10
2421,330,3,,8.0,8
2422,330,5,,3.0,3
2423,330,7,,0.0,0
2424,330,9,,7.0,7
2425,330,11,,4.0,4
2426,331,1,,5.0,5
2427,331,3,,5.0,5
2428,331,5,,10.0,10
2429,331,7,,10.0,10
2430,331,9,,2.0,2
2431,331,11,,9.0,9
2432,331,13,,9.0,9
2433,331,15,,4.0,4
2434,332,1,,9.0,9
2435,332,3,,10.0,10
2436,332,5,,9.0,9
2437,332,7,,9.0,9
2438,332,9,,9.0,9
2439,332,11,,9.0,9
2440,332,13,,0.0,0
2441,332,15,,3.0,3
2442,332,17,,0.0,0
2443,332,19,,0.0,0
2444,332,21,,0.0,0
2445,332,23,,1.0,1
2446,332,25,,9.0,9
2447,332,27,,9.0,9
2448,332,29,,8.0,8
2449,332,31,,3.0,3
2450,332,33,,3.0,3
2451,332,35,,2.0,2
2452,333,1,,5.0,5
2453,333,3,,10.0,10
2454,333,5,,7.0,7
2455,333,7,,0.0,0
2456,333,9,,7.0,7
2457,333,11,,2.0,2
2458,333,13,,1.0,1
2459,333,15,,4.0,4
2460,334,1,,3.0,3
2461,334,3,,0.0,0
2462,334,5,,7.0,7
2463,334,7,,2.0,2
2464,334,9,,10.0,10
2465,334,11,,9.0,9
2466,334,13,,9.0,9
2467,334,15,,4.0,4
2468,335,1,,9.0,9
2469,335,3,,8.0,8
2470,335,5,,10.0,10
2471,335,7,,3.0,3
2472,335,9,,0.0,0
2473,335,11,,2.0,2
2474,335,13,,4.0,4
2475,336,1,,10.0,10
2476,336,3,,7.0,7
2477,336,5,,7.0,7
2478,336,7,,9.0,9
2479,336,9,,2.0,2
2480,336,11,,9.0,9
2481,336,13,,2.0,2
2482,336,15,,6.0,6
2483,337,1,,5.0,5
2484,337,3,,5.0,5
2485,337,5,,7.0,7
2486,337,7,,8.0,8
2487,337,9,,4.0,4
2488,338,1,,5.0,5
2489,338,3,,5.0,5
2490,338,5,,2.0,2
2491,338,7,,1.0,1
2492,338,9,,3.0,3
2493,338,11,,3.0,3
2494,338,13,,0.0,0
2495,338,15,,0.0,0
2496,338,17,,1.0,1
2497,338,19,,6.0,6
2498,339,1,,10.0,10
2499,339,3,,9.0,9
2500,339,5,,8.0,8
2501,339,7,,0.0,0
2502,339,9,,0.0,0
2503,339,11,,7.0,7
2504,339,13,,4.0,4
2505,340,1,,0.0,0
2506,340,3,,0.0,0
2507,340,5,,2.0,2
2508,340,7,,9.0,9
2509,340,9,,2.0,2
2510,340,11,,9.0,9
2511,340,13,,10.0,10
2512,340,15,,3.0,3
2513,340,17,,4.0,4
2514,341,1,,3.0,3
2515,341,3,,0.0,0
2516,341,5,,2.0,2
2517,341,7,,5.0,5
2518,341,9,,5.0,5
2519,341,11,,5.0,5
2520,341,13,,2.0,2
2521,341,15,,4.0,4
2522,342,1,,8.0,8
2523,342,3,,8.0,8
2524,342,5,,0.0,0
2525,342,7,,3.0,3
2526,342,9,,0.0,0
2527,342,11,,7.0,7
2528,342,13,,0.0,0
2529,343,1,,10.0,10
2530,343,3,,10.0,10
2531,343,5,,5.0,5
2532,343,7,,8.0,8
2533,343,9,,4.0,4
2534,344,1,,0.0,0
2535,344,3,,0.0,0
2536,344,5,,0.0,0
2537,344,7,,9.0,9
2538,344,9,,9.0,9
2539,344,11,,10.0,10
2540,344,13,,2.0,2
2541,344,15,,4.0,4
2542,345,1,,6.0,6
2543,345,3,,8.0,8
2544,345,5,,8.0,8
2545,345,7,,3.0,3
2546,345,9,,0.0,0
2547,345,11,,2.0,2
2548,345,13,,4.0,4
2549,346,1,,10.0,10
2550,346,3,,8.0,8
2551,346,5,,10.0,10
2552,346,7,,8.0,8
2553,346,9,,3.0,3
2554,346,11,,8.0,8
2555,346,13,,4.0,4
2556,347,1,,7.0,7
2557,347,3,,7.0,7
2558,347,5,,9.0,9
2559,347,7,,7.0,7
2560,347,9,,2.0,2
2561,347,11,,4.0,4
