;UUID;Speaker;Utterance
10061;d7a8b805-9f9b-41cf-a21f-dc39f1ab171d;comcastcares;We are available 24/7 so if you ever need assistance in the future, please feel free to reach back out.
10062;d7a8b805-9f9b-41cf-a21f-dc39f1ab171d;comcastcares;-JW
10063;949dfaa3-aeff-4012-9709-57a8def6561d;121224;@116245 have got to be the worst company eveeer!
10064;949dfaa3-aeff-4012-9709-57a8def6561d;121224;They’ve completely gone down hill it’s ridiculous!
10065;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;@121224 Hi there, sorry to see this.
10066;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;Is there anything we can help you with on here?
10067;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;-Jack
10068;949dfaa3-aeff-4012-9709-57a8def6561d;121224;"@ArgosHelpers Doubt it, the only thing you can really do is recruite staff that are less rude &amp; unhelpful?"
10069;949dfaa3-aeff-4012-9709-57a8def6561d;121224;I swear your customer service is getting worse :(
10070;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;@121224 Should you wish to discuss further, please DM the issue and we can get this logged for you - Katy
10071;949dfaa3-aeff-4012-9709-57a8def6561d;121224;@ArgosHelpers I was basically told I couldn’t take a toy back cause I didn’t have the recipet even thou I’ve never had the problem before.
10072;949dfaa3-aeff-4012-9709-57a8def6561d;121224;So now I’m stuck with a toy I don’t want
10073;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;@121224 Hi, what toy was it that you wanted to take back and was this a instore purchase?
10074;949dfaa3-aeff-4012-9709-57a8def6561d;121224;@ArgosHelpers It was two a dancing peekaboo and a talking hey duggee.
10075;949dfaa3-aeff-4012-9709-57a8def6561d;121224;They was brought for my daughter but yes was an instore purchase
10076;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;@121224 Was the item brought by cash or card?
10077;949dfaa3-aeff-4012-9709-57a8def6561d;121224;@ArgosHelpers I’m not sure they was a present for my daughter
10078;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;@121224 We would require proof of purchase to show the toy was purchased from us, however, this doesn't always have to be a receipt.
10079;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;It can be an e-receipt or bank statement also.
10080;949dfaa3-aeff-4012-9709-57a8def6561d;ArgosHelpers;- Katy
10081;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;@AirAsiaSupport Please resolve case 00206044 for name change of my 6 family members.
10082;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;Kindly help.
10083;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;@496322 Hi, changes not allowed once checked-in.
10084;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;Just approach the Document Check counter on departure date for verification.
10085;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;Thanks -PR
10086;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;@AirAsiaSupport The flight is tomorrow on 10/30/2017 from Pune to Delhi.
10087;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;Please help.
10088;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;@496322 Hi , Kindly clear the pending amount for booking EHHD7S before our team can proceed with the name amendment.
10089;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;Thanks - Khairul
10090;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;@AirAsiaSupport Please let me know what's the pending amount and how to clear it.
10091;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;Thanks
10092;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;@496322 Hi Baadshah, As we check your case we not able to find ID copy for ​NAEEM BASHID KHAN.
10093;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;"&gt;&gt;"
10094;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;@496322  Kindly provide us the passenger ID copy for further assistance.
10095;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;Thanks-Sha
10096;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;@AirAsiaSupport I Have created new case number 00210959 which has the attachment for NAEEM BASHID KHAN
10097;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;@496322 Hi , You may login to your AirAsia account to clear the pending amount due to meals added.
10098;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;"As for the name correction &gt;&gt;"
10099;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;"@496322 &gt;&gt; it has been escalated to the respective team to proceed with the amendment."
10100;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;You will received the revised itinerary soon.
10101;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;"@AirAsiaSupport Thank u for Escalating, plz help with the name change req of tomorrows flight, the case numbers containing the ID 00206044
00174812
00210959"
10102;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;@496322 Hi there, We have amend the name accordingly.
10103;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;Kindly check your mailbox.
10104;57b84cf5-d3d6-4bf0-8d81-21be3153676b;AirAsiaSupport;Thanks-Sha
10105;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;@AirAsiaSupport Thank you so much for your help.
10106;57b84cf5-d3d6-4bf0-8d81-21be3153676b;496322;Very much appreciate you team and efforts :-)
10107;2978cb69-a2a9-4c33-a344-ffc23ffdf920;277278;How I’m paying for @115725  you raised my fees and took away the one channel my mom actually watches?!
10108;2978cb69-a2a9-4c33-a344-ffc23ffdf920;277278;My contract almost up too... #bye
10109;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;@277278 We don't want to see you go.
10110;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;What channel are you referring to?
10111;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;Let us know, we want to help.
10112;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;^JRA
10113;2978cb69-a2a9-4c33-a344-ffc23ffdf920;277278;@VerizonSupport I received the information as to why  the channel was removed but you increase my bill now I’m paying $250 no thank you
10114;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;@277278 Did your contract expire?
10115;2978cb69-a2a9-4c33-a344-ffc23ffdf920;277278;@VerizonSupport It’s about to
10116;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;@277278 Have you spoken to anyone on this issue?
10117;2978cb69-a2a9-4c33-a344-ffc23ffdf920;277278;@VerizonSupport No
10118;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;@277278 Understood, are you authorized on the account by chance?
10119;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;^JRA
10120;2978cb69-a2a9-4c33-a344-ffc23ffdf920;277278;@VerizonSupport Yes I am
10121;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;@277278 Great!
10122;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;Our billing office is currently closed, however we can create you a link to use for the morning is that ok?
10123;2978cb69-a2a9-4c33-a344-ffc23ffdf920;277278;@VerizonSupport Sure thank you for your help
10124;2978cb69-a2a9-4c33-a344-ffc23ffdf920;VerizonSupport;@277278 Here you are, see you in the morning!
10125;ff13356b-ead6-4689-9369-c132a427c8d0;316151;@MicrosoftHelps the spam coming to my Outlook inbox is increasing no matter how much I report or block.
10126;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;@316151 Hi, Raquel.
10127;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Let's check this.
10128;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Are you using the Outlook app or https://t.co/5TaBCXgvik via web browser?
10129;ff13356b-ead6-4689-9369-c132a427c8d0;316151;@MicrosoftHelps web browser
10130;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;@316151 Thank you for the info.
10131;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;We suggest changing the level of protection in the Junk Email Filter: https://t.co/AHKdUITjaE.
10132;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;@316151 Hi, Raquel.
10133;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Just doing a follow-up on your case.
10134;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Are you still experiencing the issue with the spam?
10135;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;@316151 Hello, Raquel.
10136;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Let us know on how we can improve our support here: https://t.co/0lfe7yeY2t.
10137;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Thank you!
10138;ff13356b-ead6-4689-9369-c132a427c8d0;316151;@MicrosoftHelps yes I am.
10139;ff13356b-ead6-4689-9369-c132a427c8d0;316151;"I tried &amp; I couldn't find any settings in https://t.co/pdLuTSh2EP for spam."
10140;ff13356b-ead6-4689-9369-c132a427c8d0;316151;Also I get legitimate e-mails in my junk mail folder.
10141;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;@316151 You may check this link for an alternative way on how to manage your email spams: https://t.co/UWZjt5jniC.
10142;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Keep us notified.
10143;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;@316151 How did everything work out?
10144;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Following up with you to see if your issue got resolved?
10145;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;https://t.co/3qcAsLFkaY
10146;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;@316151 We’d love to hear back from you about your experience with us!
10147;ff13356b-ead6-4689-9369-c132a427c8d0;MicrosoftHelps;Please let us know here: https://t.co/RPFpODM90N.
10148;42933777-d665-4b37-849f-38867db2e29c;179552;@115758 @2097 .
10149;42933777-d665-4b37-849f-38867db2e29c;179552;Finished Grand Slam but I can’t open the supply drop for it!
10150;42933777-d665-4b37-849f-38867db2e29c;179552;Help please!
10151;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;@179552 Hi there!
10152;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;Sorry to read you're having Supply Drop issues?
10153;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;Which is the exact error you see?
10154;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;^DS
10155;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist I just finished my Grand slam Special contract.
10156;42933777-d665-4b37-849f-38867db2e29c;179552;But it’s not showing any rewards.
10157;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist It doesn’t show an error code
10158;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;@179552 I see.
10159;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;Can you let me know your platform and PSN ID?
10160;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;^DS
10161;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist PS4 -  Noxi_Gunner
10162;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist Email used on the account is __email__
10163;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;@179552 If you don't mind, can you provide a video of the issue you're experiencing?
10164;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;^JP
10165;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist  https://t.co/D793PwGczD
10166;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;"@179552

Please unplug your console and router for 10 minutes."
10167;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;After that play through 5-10 more complete matches for the rewards.
10168;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;^JW
10169;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist Okay thank you
10170;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;"@179552

Keep me posted on the results."
10171;42933777-d665-4b37-849f-38867db2e29c;ATVIAssist;^JW
10172;42933777-d665-4b37-849f-38867db2e29c;179552;"@ATVIAssist Okay I will ;)"
10173;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist I restarted my router and PS4 for 30mins.
10174;42933777-d665-4b37-849f-38867db2e29c;179552;Played 15 games.
10175;42933777-d665-4b37-849f-38867db2e29c;179552;Got 9 wins and still nothing from the black market
10176;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist 10 hours later and still no change!
10177;42933777-d665-4b37-849f-38867db2e29c;179552;Wondering when this problem will get fixed?
10178;42933777-d665-4b37-849f-38867db2e29c;179552;@ATVIAssist Checked this morning.
10179;42933777-d665-4b37-849f-38867db2e29c;179552;Finally loaded.
10180;42933777-d665-4b37-849f-38867db2e29c;179552;Thank you guys
10181;d85858b2-8ea1-4201-b790-84a5da9186dc;642666;@Delta with the tri-fecta today.
10182;d85858b2-8ea1-4201-b790-84a5da9186dc;642666;Maintenance delay cause us to miss flight, lose seats and destroyed our car seat.
10183;d85858b2-8ea1-4201-b790-84a5da9186dc;642666;Thanks !
10184;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;@642666 Oh my, Rob!
10185;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;Do you need assistance with anything?
10186;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;*HDG
10187;d85858b2-8ea1-4201-b790-84a5da9186dc;642666;@Delta a refund for losing my C+ seats I paid for and the new seat we had to buy, for starters.
10188;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;@642666 I'm sorry about that Rob.
10189;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;Which itinerary are you referring to?
10190;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;Let me take a look.
10191;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;*HNW
10192;d85858b2-8ea1-4201-b790-84a5da9186dc;642666;"@Delta TICKET # 
0062393864417"
10193;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;@642666 Rob, I am not able to see the purchase receipt for the DC+ seats you purchased.
10194;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;Do you minding clarifying for which flight this was and If you could please, share your 006 receipt numbers for the purchase?
10195;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;Thank you.
10196;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;*HFG
10197;d85858b2-8ea1-4201-b790-84a5da9186dc;642666;@Delta they were award tickets but I had to pay extra for 4 C+ seats on both flights.
10198;d85858b2-8ea1-4201-b790-84a5da9186dc;642666;I’m not sure what receipt numbers you’re looking for
10199;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;@642666 I see.
10200;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;The receipt numbers start with 006.
10201;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;Do you have that?
10202;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;It would have been emailed to you after you made your DC+ purchase.
10203;d85858b2-8ea1-4201-b790-84a5da9186dc;Delta;*HFG
10204;08209da1-7e17-479f-a8d2-96433184ebc5;410763;@116245 that’s a very short sale 😞
10205;08209da1-7e17-479f-a8d2-96433184ebc5;ArgosHelpers;@410763 Hello, i do apologise our prices are subject to change, as stated in our terms and conditions.
10206;08209da1-7e17-479f-a8d2-96433184ebc5;ArgosHelpers;- Emily
10207;08209da1-7e17-479f-a8d2-96433184ebc5;410763;@ArgosHelpers Indeed, but to get a email at 9pm when the store is closed saying it’s on only to change the price by 9am?
10208;08209da1-7e17-479f-a8d2-96433184ebc5;410763;How was I meant to buy it?
10209;08209da1-7e17-479f-a8d2-96433184ebc5;ArgosHelpers;@410763 Hi, can I take the catalogue number for the drone, so I can advise you better - Carl
10210;08209da1-7e17-479f-a8d2-96433184ebc5;410763;@ArgosHelpers Hi,634/9772.
10211;08209da1-7e17-479f-a8d2-96433184ebc5;410763;At 9:20/30 last night I got a notification you had a tech sale, this drone was included at £349, by this morning it’s £499.
10212;08209da1-7e17-479f-a8d2-96433184ebc5;ArgosHelpers;@410763 Hi, sorry you got the notification late, the sale was on for 3 days.
10213;08209da1-7e17-479f-a8d2-96433184ebc5;ArgosHelpers;(1/2)
10214;08209da1-7e17-479f-a8d2-96433184ebc5;ArgosHelpers;@410763 (2/2) In the future, you can reverse the product for the next day and we honour the price, or you could have purchased it online - Carl
10215;08209da1-7e17-479f-a8d2-96433184ebc5;410763;@ArgosHelpers That a real shame, couldn’t buy online as left wallet at work, went in first thing this morning.
10216;08209da1-7e17-479f-a8d2-96433184ebc5;410763;Didn’t think about reserving tbh.
10217;08209da1-7e17-479f-a8d2-96433184ebc5;410763;Oh well.
10218;bd3a1715-82df-49dc-84ab-5e2d52343d45;774551;@AppleSupport okay everytime i play a song it uninstalls it and im forced to reinstall it and it uninstalls again
10219;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;@774551 We'd like to help.
10220;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;Are you playing a song through the Music app?
10221;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;Also, which device and software version are you using?
10222;bd3a1715-82df-49dc-84ab-5e2d52343d45;774551;@AppleSupport yes and i’m using an iphone 7 with the latest update
10223;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;@774551 Thank you for those details.
10224;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;Just to confirm, is it the song or the app that uninstalls?
10225;bd3a1715-82df-49dc-84ab-5e2d52343d45;774551;@AppleSupport specific songs, a lot of them actually
10226;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;@774551 Were these songs downloaded from Apple Music?
10227;bd3a1715-82df-49dc-84ab-5e2d52343d45;774551;@AppleSupport yes directly from the app
10228;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;@774551 Did you download them for offline listening?
10229;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;If so, were you on Wi-Fi or cellular?
10230;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;Let us know the answer in DM where we’ll pick up the conversation.
10231;bd3a1715-82df-49dc-84ab-5e2d52343d45;AppleSupport;https://t.co/GDrqU22YpT
10232;71257c5a-4666-45be-ba14-f8501dee6c30;333065;@Delta HI!
10233;71257c5a-4666-45be-ba14-f8501dee6c30;333065;I have a flight tomorrow ( Sea-Lax) at 2 pm.
10234;71257c5a-4666-45be-ba14-f8501dee6c30;333065;Can i take an earlier fligth?
10235;71257c5a-4666-45be-ba14-f8501dee6c30;333065;Do i need to pay?
10236;71257c5a-4666-45be-ba14-f8501dee6c30;333065;I am a SkyPriority customer.
